Date,Weekday,Month,Last trading day of month,First trading day of month,End of Quarter,Closes down 1d,Closes up in a row 2d,Closes up in a row 3d,Closes up in a row 4d,Closes up in a row 5d,Closes up in a row 5d S(1d),Closes down in a row 2d,Closes down in a row 3d,Closes down in a row 4d,Closes down in a row 5d,Day,Daily return,Lowest volume 5d,Daily return 5d,OPEX week,Tomorrow is OPEX Friday,Today is OPEX Friday,Before OPEX week,Highest closing price of the month,Daily return S(1d),First trading day of month S(1d),Thursday before Labor Day,Friday before Labor Day,Friday before Columbus Day,Thursday before Pres Day,Closes high 4d,Closes low 5d,Closes low 5d S(1d),Closes low 5d U(10d),Closes high 5d,Closes high 7d S(1d),Closes low 7d,Closes low 8d,Intraday high 10d,Closes high 10d,Closes low 10d,Closes high 10d S(1d),Closes low 10d U(5d),Intraday low 10d S(1d),Closes low 10d S(1d),Closes up low 10d,Closes up low 20d,Intraday low 20d,Intraday high 20d,Closes low 20d S(1d),Closes low 20d S(2d),Highest close 20d,Highest close 20d S(1d),Intraday low 20d S(1d),Closes high 20d,Closes low 50d,Closes high 50d,Closes low 50d S(1d),Closes low 50d S(4d),Closes high 50d U(10d),Closes high 50d S(1d),Closes high 50d S(2d),Closes high 50d S(3d),Closes high 50d S(5d),Intraday high 50d,Closes up SMA 200,Closes up SMA 10,Closes up SMA 10 S(1d),Crosses down SMA 50,RSI 2d closes down 2,RSI 2d closes up 85,RSI 2d closes up 90,RSI 2d crosses over 99,RSI 2d crosses down 5 S(1d),ADX 14d closes up 20,Closes up 2pct 3d,Closes up 2pct 1d,Closes range down 1pct 1d,Closes down 1.75pct 1d S(1d),Closes up 5d,Closes up 20d,Bullish,Unfulfilled gap up,Unfulfilled gap down,Gap down 1d,Gap up 1pct 1d,Closes top 10pct,Closes top 15pct,Closes top 25pct,Closes bottom 10pct,Closes bottom 15pct,Closes bottom 25pct,Gap down in a row 5d,Higher high 1d,Lower low 1d,Higher high S(1d),Lower low S(1d),Unfulfilled gap up S(1d),Unfulfilled gap down S(1d),Unfulfilled gap up in a row 3d,Unfulfilled gap down in a row 2d,Gap down 0.5pct,Gap down 1d S(1d),Closes down 1d S(1d),Inside,Outside,Inside S(1d),Outside S(1d),Closes down 1pct 1d S(5d),Closes up open 1pct,Closes down 3d,Closes down 7d,Closes in top 10pct 10d,Closes up 0.25pct 1d,Lowest range 10d,Lowest range 60d,Highest range 10d S(1d),Opens down low 1d,Closes up high 1d,Falls 1.5X ATR 20d S(1d),Worst 1d decline 10d,Closes bottom 25pct in a row 4d,Closes up SMA5 in a row 10d,Rally in 10d,Rate of decline slowed in a row 2d,Biggest decline 4d,Lower HLC in a row 3d,Closes down 1pct in a row 3d
1999-05-03,Mon,5,False,True,False,False,False,False,False,False,False,False,False,False,False,3,1.8292682926829285,False,-0.6634273762260001,False,False,False,False,False,-0.8141059089484703,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1.3437999999999874,0.0,6.1562000000000126,False,True,False,False,False,False,False,False,False,False,False
1999-05-04,Tue,5,False,False,False,True,False,False,False,False,False,False,False,False,False,4,-1.4279134039613117,False,-2.5500910746812377,False,False,False,False,False,1.8292682926829285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,1.3437999999999874,0.0,5.2187999999999874,False,False,False,True,False,False,False,False,True,False,False
1999-05-05,Wed,5,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0.7943925233644844,False,-0.41551246537395725,False,False,False,False,False,-1.4279134039613117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,1.3437999999999874,0.0,5.2187999999999874,False,False,False,False,False,False,False,False,False,False,False
1999-05-06,Thu,5,False,False,False,True,False,False,False,False,False,False,False,False,False,6,-0.6143347241539199,False,-0.2675227792594881,False,False,False,False,False,0.7943925233644844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,1.3437999999999874,0.0,4.125,False,False,False,False,False,False,False,False,False,False,False
1999-05-07,Fri,5,False,False,False,False,False,False,False,False,False,False,False,False,False,7,0.758073893732325,True,1.31332082551594,False,False,False,False,False,-0.6143347241539199,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1.3437999999999874,0.0,4.125,False,False,False,False,False,False,False,False,False,False,False
1999-05-10,Mon,5,False,False,False,True,False,False,False,False,False,False,False,False,False,10,-0.4977037037037002,True,-1.0018608935974171,False,False,False,True,False,0.758073893732325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,1.6562999999999874,0.0,4.125,False,False,False,False,False,False,False,False,False,False,False
1999-05-11,Tue,5,False,False,False,False,False,False,False,False,False,False,False,False,False,11,1.011999723066137,False,1.4485981308411278,False,False,False,True,False,-0.4977037037037002,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1.6875,0.0,4.125,False,False,False,False,False,False,False,False,False,False,False
1999-05-12,Wed,5,False,False,False,False,True,False,False,False,False,False,False,False,False,12,0.7830492860432914,False,1.4371812702828057,False,False,False,True,False,1.011999723066137,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.6875,0.0,4.125,False,False,False,False,False,False,False,False,False,False,False
1999-05-13,Thu,5,False,False,False,False,True,True,False,False,False,False,False,False,False,13,0.4341499085923406,True,2.507308692137822,False,False,False,True,False,0.7830492860432914,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1875,0.0,5.7187000000000126,False,True,False,False,False,False,False,False,False,False,False
1999-05-14,Fri,5,False,False,False,True,False,False,False,False,False,False,False,False,False,14,-2.593857599584104,False,-0.9028148148148007,False,False,False,True,False,0.4341499085923406,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,1.1875,0.0,5.7187000000000126,True,False,False,True,False,False,False,False,True,False,False
1999-05-17,Mon,5,False,False,False,False,False,False,False,False,False,False,False,False,False,17,0.30370485539072956,False,-0.10466909008614023,True,False,False,False,False,-2.593857599584104,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,1.1875,0.0,5.7187000000000126,False,False,False,False,False,False,False,False,False,False,False
1999-05-18,Tue,5,False,False,False,True,False,False,False,False,False,False,False,False,False,18,-0.18630647414997759,False,-1.2897282358360185,True,False,False,False,False,0.30370485539072956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,1.1875,0.0,5.7187000000000126,False,False,False,False,False,False,False,False,False,False,False
1999-05-19,Wed,5,False,False,False,False,False,False,False,False,False,False,False,False,False,19,0.723247783481118,False,-1.3482998171846394,True,False,False,False,False,-0.18630647414997759,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.1875,0.0,5.7187000000000126,False,False,False,False,False,False,False,False,False,False,False
1999-05-20,Thu,5,False,False,False,True,False,False,False,False,False,False,False,False,False,20,-0.6022703181914557,True,-2.3663262311995337,True,True,False,False,False,0.723247783481118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,1.1875,0.0,5.7187000000000126,False,False,False,False,False,False,False,False,True,False,False
1999-05-21,Fri,5,False,False,False,True,False,False,False,False,False,True,False,False,False,21,-0.5593103926582632,False,-0.3270265179262877,True,False,True,False,False,-0.6022703181914557,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,1.1875,0.0,5.7187000000000126,False,False,False,False,False,False,False,True,False,False,False
1999-05-24,Mon,5,False,False,False,True,False,False,False,False,False,True,True,False,False,24,-1.6638956321146092,False,-2.282254308337217,False,False,False,False,False,-0.5593103926582632,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,1.1875,0.0,5.7187000000000126,False,False,False,False,False,False,False,False,True,False,False
